1.7x,1.7t,1.6x,1.6t,1.5x,1.5t,1.4x,1.4t,1.3x,1.3t,1.2x,1.2t
0.3054492188,1.268497,0.2808398438,1.268485,0.1753417969,1.268593,0.178125,1.268615,0.1620996094,1.268401,0.1118847656,1.268333
0.3114257813,1.278708,0.2858203125,1.278752,0.1795898438,1.278805,0.1815527344,1.278824,0.1641210938,1.278618,0.1136132813,1.278553
0.3175195313,1.288935,0.290859375,1.288961,0.1838378906,1.289039,0.1847460938,1.289036,0.1663769531,1.288844,0.1155175781,1.288835
0.3234667969,1.299152,0.2961914063,1.29919,0.1881152344,1.29925,0.1881445313,1.299306,0.1687207031,1.299057,0.1173925781,1.299042
0.3290332031,1.309362,0.3013769531,1.309431,0.192421875,1.309467,0.1914550781,1.309518,0.1710351563,1.309272,0.1190625,1.30926
0.3348632813,1.319613,0.306796875,1.319642,0.1966113281,1.319679,0.1944726563,1.319737,0.173671875,1.319503,0.1208496094,1.319596
0.340546875,1.329833,0.3123046875,1.32987,0.2005957031,1.329909,0.1976953125,1.330017,0.1763671875,1.329714,0.12234375,1.329819
0.3459082031,1.340044,0.3171679688,1.340105,0.2046679688,1.340205,0.2008886719,1.340231,0.1789453125,1.33993,0.1238671875,1.340028
0.351796875,1.350293,0.3221777344,1.350312,0.2086523438,1.350422,0.20390625,1.350455,0.1816699219,1.350226,0.1255371094,1.35031
0.3580078125,1.360508,0.3271875,1.360549,0.2124023438,1.360638,0.2070996094,1.360711,0.1843359375,1.360435,0.1271484375,1.360528
0.363984375,1.370723,0.331875,1.370764,0.2162695313,1.370911,0.2103515625,1.37093,0.1868554688,1.370647,0.1286425781,1.370744
0.3704296875,1.380941,0.3368554688,1.380983,0.220078125,1.381124,0.2133984375,1.381154,0.1894335938,1.380932,0.1304003906,1.381061
0.3767871094,1.391164,0.3417773438,1.391221,0.2236816406,1.391362,0.2167089844,1.391413,0.1919238281,1.391145,0.1320703125,1.391286
0.3827050781,1.401395,0.3464941406,1.401436,0.2276367188,1.401633,0.2199023438,1.401623,0.1942382813,1.401373,0.1336816406,1.401501
0.3890039063,1.411608,0.3516796875,1.41165,0.2317382813,1.411849,0.223125,1.411845,0.1966992188,1.411612,0.1354101563,1.411785
0.3952148438,1.421819,0.3571875,1.421869,0.2358105469,1.422067,0.226171875,1.422081,0.1992480469,1.421825,0.1370507813,1.421999
0.401015625,1.432033,0.3625195313,1.432084,0.24046875,1.432339,0.2294238281,1.432296,0.2016210938,1.432042,0.1386035156,1.432229
0.4071386719,1.442249,0.3683203125,1.442335,0.2450390625,1.442565,0.2327050781,1.442526,0.2042285156,1.442299,0.1403613281,1.442485
0.4132910156,1.452482,0.3738574219,1.452544,0.2494921875,1.452791,0.2359277344,1.452761,0.2068066406,1.452514,0.14203125,1.452704
0.4196484375,1.4627,0.3789550781,1.462753,0.2539160156,1.463081,0.2393847656,1.46297,0.2094140625,1.462745,0.1435546875,1.462923
0.4263574219,1.472927,0.384375,1.472976,0.2582519531,1.473296,0.2428417969,1.473202,0.2118164063,1.472958,0.1451660156,1.473195
0.4329492188,1.483151,0.3897070313,1.483214,0.262265625,1.483521,0.2461523438,1.48344,0.2143945313,1.483175,0.1466894531,1.483403
0.4389257813,1.493369,0.3946875,1.493434,0.2664550781,1.493757,0.2496386719,1.493653,0.2169140625,1.493396,0.1482421875,1.493645
0.4453125,1.503599,0.3997851563,1.503663,0.2706152344,1.503973,0.2530371094,1.503888,0.2191992188,1.503615,0.1496777344,1.503858
0.4515820313,1.513827,0.4048828125,1.513881,0.2744238281,1.51418,0.2562011719,1.514109,0.2215722656,1.513839,0.1512011719,1.514079
0.4575,1.524047,0.4097167969,1.524093,0.2784082031,1.524441,0.2595410156,1.524329,0.2238867188,1.524059,0.1527539063,1.524312
0.4636523438,1.534305,0.4151953125,1.534327,0.282421875,1.534652,0.2629394531,1.534553,0.2261132813,1.53428,0.1542773438,1.534529
0.4699804688,1.544504,0.4209375,1.544556,0.2864355469,1.544881,0.2661035156,1.544759,0.228515625,1.544535,0.155859375,1.544809
0.4761914063,1.554714,0.4263574219,1.554765,0.2902734375,1.555111,0.2694726563,1.554975,0.2308886719,1.554752,0.1574414063,1.555024
0.4831054688,1.564964,0.4321289063,1.564984,0.2947265625,1.565325,0.2727832031,1.565201,0.233203125,1.564962,0.15890625,1.565236
0.4901953125,1.57518,0.4377539063,1.575201,0.2991210938,1.575548,0.275859375,1.575414,0.23578125,1.575254,0.1605761719,1.575501
0.4964941406,1.585397,0.4429980469,1.585418,0.30375,1.585821,0.2790527344,1.585711,0.2384765625,1.585472,0.1621875,1.585712
0.5032324219,1.595691,0.4485644531,1.59572,0.3085546875,1.596031,0.2822167969,1.59593,0.2411132813,1.595691,0.1637109375,1.595926
0.5098535156,1.605898,0.4542480469,1.605932,0.3131542969,1.606265,0.2851757813,1.606156,0.2438378906,1.606047,0.1653222656,1.606218
0.5160644531,1.616126,0.4593164063,1.616163,0.3172851563,1.616479,0.2884277344,1.616436,0.2466210938,1.616256,0.1669335938,1.616435
0.5225097656,1.626399,0.4646484375,1.62642,0.3216503906,1.626699,0.2916796875,1.626659,0.2491699219,1.626478,0.1683984375,1.626655
0.5288964844,1.636615,0.4700683594,1.636636,0.3256640625,1.636924,0.2951074219,1.636892,0.2518066406,1.636763,0.1699511719,1.636947
0.5351660156,1.646842,0.4752832031,1.64686,0.3298535156,1.647193,0.2984472656,1.647132,0.2543261719,1.646972,0.1716210938,1.647155
0.5421972656,1.657113,0.4811132813,1.657114,0.3340722656,1.657401,0.3019921875,1.657337,0.2566699219,1.657199,0.173203125,1.657377
0.5493164063,1.667321,0.4869140625,1.667327,0.3381738281,1.667633,0.305625,1.667562,0.2591308594,1.667479,0.1749316406,1.667658
0.556171875,1.677553,0.4922753906,1.677551,0.3420410156,1.677851,0.3090234375,1.677797,0.2615917969,1.677694,0.17671875,1.677872
0.5625292969,1.687795,0.4979296875,1.687788,0.3462597656,1.688068,0.3125976563,1.68801,0.2638183594,1.687929,0.1784765625,1.688099
